valid_time,latitude,longitude,t2m,t2m_C,number
18/04/2021,18.8,72.8,301.93344,28.78344,0
19/04/2021,19.05,72.8,301.89273,28.74273,0
19/04/2021,18.8,72.8,301.64578,28.49578,0
20/04/2021,19.05,72.8,301.26993,28.11993,0
20/04/2021,18.8,72.8,301.01416,27.86416,0
21/04/2021,19.05,72.8,301.61218,28.46218,0
21/04/2021,18.8,72.8,301.3294,28.1794,0
22/04/2021,19.05,72.8,301.75552,28.60552,0
22/04/2021,18.8,72.8,301.44623,28.29623,0
23/04/2021,19.05,72.8,301.65933,28.50933,0
23/04/2021,18.8,72.8,301.41647,28.26647,0
24/04/2021,19.05,72.8,301.4194,28.2694,0
24/04/2021,18.8,72.8,301.16025,28.01025,0
25/04/2021,19.05,72.8,301.99588,28.84588,0
25/04/2021,18.8,72.8,301.56845,28.41845,0
26/04/2021,19.05,72.8,302.5953,29.4453,0
26/04/2021,18.8,72.8,302.2322,29.0822,0
27/04/2021,19.05,72.8,302.4758,29.3258,0
27/04/2021,18.8,72.8,302.2001,29.0501,0
28/04/2021,19.05,72.8,301.908,28.758,0
28/04/2021,18.8,72.8,301.63004,28.48004,0
29/04/2021,19.05,72.8,301.96613,28.81613,0
29/04/2021,18.8,72.8,301.76654,28.61654,0
30/04/2021,19.05,72.8,301.9386,28.7886,0
30/04/2021,18.8,72.8,301.6857,28.5357,0
01/05/2021,19.05,72.8,302.24594,29.09594,0
01/05/2021,18.8,72.8,301.91962,28.76962,0
02/05/2021,19.05,72.8,302.55096,29.40096,0
02/05/2021,18.8,72.8,302.38614,29.23614,0
03/05/2021,19.05,72.8,302.85568,29.70568,0
03/05/2021,18.8,72.8,302.71512,29.56512,0
04/05/2021,19.05,72.8,302.97867,29.82867,0
04/05/2021,18.8,72.8,302.72598,29.57598,0
05/05/2021,19.05,72.8,302.94656,29.79656,0
05/05/2021,18.8,72.8,302.63858,29.48858,0
06/05/2021,19.05,72.8,302.64468,29.49468,0
06/05/2021,18.8,72.8,302.3649,29.2149,0
07/05/2021,19.05,72.8,302.66885,29.51885,0
07/05/2021,18.8,72.8,302.40414,29.25414,0
08/05/2021,19.05,72.8,302.64883,29.49883,0
08/05/2021,18.8,72.8,302.36264,29.21264,0
09/05/2021,19.05,72.8,302.59,29.44,0
09/05/2021,18.8,72.8,302.3421,29.1921,0
10/05/2021,19.05,72.8,302.54245,29.39245,0
10/05/2021,18.8,72.8,302.2742,29.1242,0
11/05/2021,19.05,72.8,302.5328,29.3828,0
11/05/2021,18.8,72.8,302.2366,29.0866,0
12/05/2021,19.05,72.8,302.4877,29.3377,0
12/05/2021,18.8,72.8,302.2263,29.0763,0
13/05/2021,19.05,72.8,302.57544,29.42544,0
13/05/2021,18.8,72.8,302.3863,29.2363,0
14/05/2021,19.05,72.8,302.44968,29.29968,0
14/05/2021,18.8,72.8,302.21793,29.06793,0
15/05/2021,19.05,72.8,303.79083,30.64083,0
15/05/2021,18.8,72.8,303.56375,30.41375,0
16/05/2021,19.05,72.8,304.69858,31.54858,0
16/05/2021,18.8,72.8,304.33505,31.18505,0
17/05/2021,19.05,72.8,301.05035,27.90035,0
17/05/2021,18.8,72.8,301.06573,27.91573,0
18/05/2021,19.05,72.8,300.94943,27.79943,0
18/05/2021,18.8,72.8,301.01218,27.86218,0
19/05/2021,19.05,72.8,301.29016,28.14016,0
19/05/2021,18.8,72.8,301.17038,28.02038,0
20/05/2021,19.05,72.8,301.9251,28.7751,0
20/05/2021,18.8,72.8,301.7357,28.5857,0
21/05/2021,19.05,72.8,301.94412,28.79412,0
21/05/2021,18.8,72.8,301.82455,28.67455,0
22/05/2021,19.05,72.8,302.40692,29.25692,0
22/05/2021,18.8,72.8,302.1573,29.0073,0
23/05/2021,19.05,72.8,302.68845,29.53845,0
23/05/2021,18.8,72.8,302.39853,29.24853,0
24/05/2021,19.05,72.8,302.6262,29.4762,0
24/05/2021,18.8,72.8,302.45407,29.30407,0
25/05/2021,19.05,72.8,302.30273,29.15273,0
25/05/2021,18.8,72.8,302.12088,28.97088,0
26/05/2021,19.05,72.8,302.55933,29.40933,0
26/05/2021,18.8,72.8,302.34073,29.19073,0
27/05/2021,19.05,72.8,302.95508,29.80508,0
27/05/2021,18.8,72.8,302.80356,29.65356,0
28/05/2021,19.05,72.8,302.712,29.562,0
28/05/2021,18.8,72.8,302.37704,29.22704,0
29/05/2021,19.05,72.8,302.37704,29.22704,0
29/05/2021,18.8,72.8,302.12527,28.97527,0
30/05/2021,19.05,72.8,301.9152,28.7652,0
30/05/2021,18.8,72.8,301.49173,28.34173,0
31/05/2021,19.05,72.8,301.4352,28.2852,0
31/05/2021,18.8,72.8,301.14825,27.99825,0
01/06/2021,19.05,72.8,301.5647,28.4147,0
01/06/2021,18.8,72.8,301.2761,28.1261,0
02/06/2021,19.05,72.8,301.6511,28.5011,0
02/06/2021,18.8,72.8,301.39566,28.24566,0
03/06/2021,19.05,72.8,302.04257,28.89257,0
03/06/2021,18.8,72.8,301.81613,28.66613,0
04/06/2021,19.05,72.8,302.00854,28.85854,0
04/06/2021,18.8,72.8,301.87302,28.72302,0
05/06/2021,19.05,72.8,301.24606,28.09606,0
05/06/2021,18.8,72.8,301.11398,27.96398,0
06/06/2021,19.05,72.8,301.03577,27.88577,0
06/06/2021,18.8,72.8,300.87894,27.72894,0
07/06/2021,19.05,72.8,300.95718,27.80718,0
07/06/2021,18.8,72.8,300.83603,27.68603,0
08/06/2021,19.05,72.8,300.59818,27.44818,0
08/06/2021,18.8,72.8,300.32755,27.17755,0
09/06/2021,19.05,72.8,300.53156,27.38156,0
09/06/2021,18.8,72.8,300.25497,27.10497,0
10/06/2021,19.05,72.8,300.60043,27.45043,0
10/06/2021,18.8,72.8,300.40558,27.25558,0
11/06/2021,19.05,72.8,300.8622,27.7122,0
11/06/2021,18.8,72.8,300.67813,27.52813,0
12/06/2021,19.05,72.8,301.0941,27.9441,0
12/06/2021,18.8,72.8,300.7898,27.6398,0
13/06/2021,19.05,72.8,300.79068,27.64068,0
13/06/2021,18.8,72.8,300.42966,27.27966,0
14/06/2021,19.05,72.8,300.7805,27.6305,0
14/06/2021,18.8,72.8,300.43442,27.28442,0
15/06/2021,19.05,72.8,300.41147,27.26147,0
15/06/2021,18.8,72.8,300.10703,26.95703,0
16/06/2021,19.05,72.8,300.36252,27.21252,0
16/06/2021,18.8,72.8,300.0837,26.9337,0
17/06/2021,19.05,72.8,300.14627,26.99627,0
17/06/2021,18.8,72.8,299.94348,26.79348,0
18/06/2021,19.05,72.8,299.34335,26.19335,0
18/06/2021,18.8,72.8,299.20792,26.05792,0
19/06/2021,19.05,72.8,299.38058,26.23058,0
19/06/2021,18.8,72.8,299.1664,26.0164,0
20/06/2021,19.05,72.8,300.01498,26.86498,0
20/06/2021,18.8,72.8,299.75632,26.60632,0
21/06/2021,19.05,72.8,300.2408,27.0908,0
21/06/2021,18.8,72.8,299.93814,26.78814,0
22/06/2021,19.05,72.8,300.71005,27.56005,0
22/06/2021,18.8,72.8,300.45242,27.30242,0
23/06/2021,19.05,72.8,300.6304,27.4804,0
23/06/2021,18.8,72.8,300.3574,27.2074,0
24/06/2021,19.05,72.8,299.75208,26.60208,0
24/06/2021,18.8,72.8,299.50122,26.35122,0
25/06/2021,19.05,72.8,300.1614,27.0114,0
25/06/2021,18.8,72.8,300.05484,26.90484,0
26/06/2021,19.05,72.8,301.0703,27.9203,0
26/06/2021,18.8,72.8,300.8209,27.6709,0
27/06/2021,19.05,72.8,301.33035,28.18035,0
27/06/2021,18.8,72.8,301.2396,28.0896,0
28/06/2021,19.05,72.8,300.17325,27.02325,0
28/06/2021,18.8,72.8,299.95883,26.80883,0
29/06/2021,19.05,72.8,300.90265,27.75265,0
29/06/2021,18.8,72.8,300.66943,27.51943,0
30/06/2021,19.05,72.8,301.06976,27.91976,0
30/06/2021,18.8,72.8,300.86618,27.71618,0
01/07/2021,19.05,72.8,301.78482,28.63482,0
01/07/2021,18.8,72.8,301.5712,28.4212,0
02/07/2021,19.05,72.8,302.04294,28.89294,0
02/07/2021,18.8,72.8,301.91415,28.76415,0
03/07/2021,19.05,72.8,301.74634,28.59634,0
03/07/2021,18.8,72.8,301.45825,28.30825,0
04/07/2021,19.05,72.8,301.11102,27.96102,0
04/07/2021,18.8,72.8,300.75113,27.60113,0
05/07/2021,19.05,72.8,301.2704,28.1204,0
05/07/2021,18.8,72.8,300.90784,27.75784,0
06/07/2021,19.05,72.8,301.3961,28.2461,0
06/07/2021,18.8,72.8,301.0867,27.9367,0
07/07/2021,19.05,72.8,302.00327,28.85327,0
07/07/2021,18.8,72.8,301.67496,28.52496,0
08/07/2021,19.05,72.8,300.88177,27.73177,0
08/07/2021,18.8,72.8,300.5314,27.3814,0
09/07/2021,19.05,72.8,300.56735,27.41735,0
09/07/2021,18.8,72.8,300.34323,27.19323,0
10/07/2021,19.05,72.8,300.10602,26.95602,0
10/07/2021,18.8,72.8,299.8521,26.7021,0
11/07/2021,19.05,72.8,300.62735,27.47735,0
11/07/2021,18.8,72.8,300.3345,27.1845,0
12/07/2021,19.05,72.8,301.055,27.905,0
12/07/2021,18.8,72.8,300.69803,27.54803,0
13/07/2021,19.05,72.8,300.7938,27.6438,0
13/07/2021,18.8,72.8,300.64767,27.49767,0
14/07/2021,19.05,72.8,300.39865,27.24865,0
14/07/2021,18.8,72.8,300.25137,27.10137,0
15/07/2021,19.05,72.8,300.55173,27.40173,0
15/07/2021,18.8,72.8,300.37906,27.22906,0
16/07/2021,19.05,72.8,300.19275,27.04275,0
16/07/2021,18.8,72.8,299.94058,26.79058,0
17/07/2021,19.05,72.8,300.56747,27.41747,0
17/07/2021,18.8,72.8,300.27872,27.12872,0
18/07/2021,19.05,72.8,300.3197,27.1697,0
18/07/2021,18.8,72.8,300.04095,26.89095,0
19/07/2021,19.05,72.8,299.99094,26.84094,0
19/07/2021,18.8,72.8,299.75607,26.60607,0
20/07/2021,19.05,72.8,299.96027,26.81027,0
20/07/2021,18.8,72.8,299.7501,26.6001,0
21/07/2021,19.05,72.8,300.06628,26.91628,0
21/07/2021,18.8,72.8,299.94995,26.79995,0
22/07/2021,19.05,72.8,300.8165,27.6665,0
22/07/2021,18.8,72.8,300.57837,27.42837,0
23/07/2021,19.05,72.8,300.61172,27.46172,0
23/07/2021,18.8,72.8,300.46506,27.31506,0
24/07/2021,19.05,72.8,300.20798,27.05798,0
24/07/2021,18.8,72.8,299.9344,26.7844,0
25/07/2021,19.05,72.8,299.65656,26.50656,0
25/07/2021,18.8,72.8,299.41278,26.26278,0
26/07/2021,19.05,72.8,299.733,26.583,0
26/07/2021,18.8,72.8,299.5173,26.3673,0
27/07/2021,19.05,72.8,299.9651,26.8151,0
27/07/2021,18.8,72.8,299.7933,26.6433,0
28/07/2021,19.05,72.8,300.51022,27.36022,0
28/07/2021,18.8,72.8,300.33334,27.18334,0
29/07/2021,19.05,72.8,300.76318,27.61318,0
29/07/2021,18.8,72.8,300.62265,27.47265,0
30/07/2021,19.05,72.8,300.94238,27.79238,0
30/07/2021,18.8,72.8,300.87143,27.72143,0
31/07/2021,19.05,72.8,300.81552,27.66552,0
31/07/2021,18.8,72.8,300.6721,27.5221,0
01/08/2021,19.05,72.8,300.73105,27.58105,0
01/08/2021,18.8,72.8,300.5983,27.4483,0
02/08/2021,19.05,72.8,299.90103,26.75103,0
02/08/2021,18.8,72.8,299.61304,26.46304,0
03/08/2021,19.05,72.8,299.43127,26.28127,0
03/08/2021,18.8,72.8,299.15848,26.00848,0
04/08/2021,19.05,72.8,300.16043,27.01043,0
04/08/2021,18.8,72.8,299.9741,26.8241,0
05/08/2021,19.05,72.8,300.374,27.224,0
05/08/2021,18.8,72.8,300.1666,27.0166,0
06/08/2021,19.05,72.8,300.52176,27.37176,0
06/08/2021,18.8,72.8,300.28232,27.13232,0
07/08/2021,19.05,72.8,299.99423,26.84423,0
07/08/2021,18.8,72.8,299.73636,26.58636,0
08/08/2021,19.05,72.8,299.983,26.833,0
08/08/2021,18.8,72.8,299.76212,26.61212,0
09/08/2021,19.05,72.8,300.0715,26.9215,0
09/08/2021,18.8,72.8,299.84158,26.69158,0
10/08/2021,19.05,72.8,300.0701,26.9201,0
10/08/2021,18.8,72.8,299.85748,26.70748,0
11/08/2021,19.05,72.8,299.94095,26.79095,0
11/08/2021,18.8,72.8,299.65372,26.50372,0
12/08/2021,19.05,72.8,299.7842,26.6342,0
12/08/2021,18.8,72.8,299.52307,26.37307,0
13/08/2021,19.05,72.8,300.04358,26.89358,0
13/08/2021,18.8,72.8,299.78964,26.63964,0
14/08/2021,19.05,72.8,299.53024,26.38024,0
14/08/2021,18.8,72.8,299.27087,26.12087,0
15/08/2021,19.05,72.8,299.06995,25.91995,0
15/08/2021,18.8,72.8,298.8652,25.7152,0
16/08/2021,19.05,72.8,299.37692,26.22692,0
16/08/2021,18.8,72.8,299.1832,26.0332,0
17/08/2021,19.05,72.8,299.62875,26.47875,0
17/08/2021,18.8,72.8,299.46164,26.31164,0
18/08/2021,19.05,72.8,299.39352,26.24352,0
18/08/2021,18.8,72.8,299.3055,26.1555,0
19/08/2021,19.05,72.8,299.31433,26.16433,0
19/08/2021,18.8,72.8,299.25467,26.10467,0
20/08/2021,19.05,72.8,299.15204,26.00204,0
20/08/2021,18.8,72.8,299.06644,25.91644,0
21/08/2021,19.05,72.8,299.19785,26.04785,0
21/08/2021,18.8,72.8,299.11313,25.96313,0
22/08/2021,19.05,72.8,299.84348,26.69348,0
22/08/2021,18.8,72.8,299.7207,26.5707,0
23/08/2021,19.05,72.8,300.21216,27.06216,0
23/08/2021,18.8,72.8,300.08682,26.93682,0
24/08/2021,19.05,72.8,300.4768,27.3268,0
24/08/2021,18.8,72.8,300.3283,27.1783,0
25/08/2021,19.05,72.8,300.36606,27.21606,0
25/08/2021,18.8,72.8,300.1786,27.0286,0
26/08/2021,19.05,72.8,300.29044,27.14044,0
26/08/2021,18.8,72.8,300.10178,26.95178,0
27/08/2021,19.05,72.8,300.25412,27.10412,0
27/08/2021,18.8,72.8,300.07584,26.92584,0
28/08/2021,19.05,72.8,300.0502,26.9002,0
28/08/2021,18.8,72.8,299.87308,26.72308,0
29/08/2021,19.05,72.8,299.9953,26.8453,0
29/08/2021,18.8,72.8,299.76242,26.61242,0
30/08/2021,19.05,72.8,300.33182,27.18182,0
30/08/2021,18.8,72.8,300.04495,26.89495,0
31/08/2021,19.05,72.8,299.60367,26.45367,0
31/08/2021,18.8,72.8,299.4652,26.3152,0
01/09/2021,19.05,72.8,299.5911,26.4411,0
01/09/2021,18.8,72.8,299.44058,26.29058,0
02/09/2021,19.05,72.8,299.86118,26.71118,0
02/09/2021,18.8,72.8,299.66138,26.51138,0
03/09/2021,19.05,72.8,299.6898,26.5398,0
03/09/2021,18.8,72.8,299.5348,26.3848,0
04/09/2021,19.05,72.8,299.69907,26.54907,0
04/09/2021,18.8,72.8,299.50665,26.35665,0
05/09/2021,19.05,72.8,299.64764,26.49764,0
05/09/2021,18.8,72.8,299.39954,26.24954,0
06/09/2021,19.05,72.8,299.759,26.609,0
06/09/2021,18.8,72.8,299.5177,26.3677,0
07/09/2021,19.05,72.8,299.9759,26.8259,0
07/09/2021,18.8,72.8,299.8589,26.7089,0
08/09/2021,19.05,72.8,300.0839,26.9339,0
08/09/2021,18.8,72.8,299.90518,26.75518,0
09/09/2021,19.05,72.8,299.84982,26.69982,0
09/09/2021,18.8,72.8,299.69452,26.54452,0
10/09/2021,19.05,72.8,299.65073,26.50073,0
10/09/2021,18.8,72.8,299.4233,26.2733,0
11/09/2021,19.05,72.8,299.8682,26.7182,0
11/09/2021,18.8,72.8,299.70773,26.55773,0
12/09/2021,19.05,72.8,299.96802,26.81802,0
12/09/2021,18.8,72.8,299.76184,26.61184,0
13/09/2021,19.05,72.8,300.34402,27.19402,0
13/09/2021,18.8,72.8,300.1305,26.9805,0
14/09/2021,19.05,72.8,300.70166,27.55166,0
14/09/2021,18.8,72.8,300.69138,27.54138,0
15/09/2021,19.05,72.8,300.64908,27.49908,0
15/09/2021,18.8,72.8,300.5265,27.3765,0
16/09/2021,19.05,72.8,300.33255,27.18255,0
