valid_time,latitude,longitude,t2m,t2m_C,number
02/04/2023,19.05,72.8,299.7477,26.5977,0
02/04/2023,18.8,72.8,299.56036,26.41036,0
03/04/2023,19.05,72.8,299.60635,26.45635,0
03/04/2023,18.8,72.8,299.39676,26.24676,0
04/04/2023,19.05,72.8,300.00766,26.85766,0
04/04/2023,18.8,72.8,299.75174,26.60174,0
05/04/2023,19.05,72.8,300.17593,27.02593,0
05/04/2023,18.8,72.8,299.92505,26.77505,0
06/04/2023,19.05,72.8,300.77823,27.62823,0
06/04/2023,18.8,72.8,300.43442,27.28442,0
07/04/2023,19.05,72.8,302.09256,28.94256,0
07/04/2023,18.8,72.8,301.6748,28.5248,0
08/04/2023,19.05,72.8,302.32184,29.17184,0
08/04/2023,18.8,72.8,301.97244,28.82244,0
09/04/2023,19.05,72.8,302.16528,29.01528,0
09/04/2023,18.8,72.8,301.83884,28.68884,0
10/04/2023,19.05,72.8,302.42746,29.27746,0
10/04/2023,18.8,72.8,302.10205,28.95205,0
11/04/2023,19.05,72.8,302.41293,29.26293,0
11/04/2023,18.8,72.8,302.09976,28.94976,0
12/04/2023,19.05,72.8,302.823,29.673,0
12/04/2023,18.8,72.8,302.4479,29.2979,0
13/04/2023,19.05,72.8,303.2154,30.0654,0
13/04/2023,18.8,72.8,302.83752,29.68752,0
14/04/2023,19.05,72.8,302.4525,29.3025,0
14/04/2023,18.8,72.8,302.0774,28.9274,0
15/04/2023,19.05,72.8,301.93225,28.78225,0
15/04/2023,18.8,72.8,301.57053,28.42053,0
16/04/2023,19.05,72.8,301.31473,28.16473,0
16/04/2023,18.8,72.8,301.1189,27.9689,0
17/04/2023,19.05,72.8,301.5821,28.4321,0
17/04/2023,18.8,72.8,301.32785,28.17785,0
18/04/2023,19.05,72.8,302.90894,29.75894,0
18/04/2023,18.8,72.8,302.5209,29.3709,0
19/04/2023,19.05,72.8,303.60086,30.45086,0
19/04/2023,18.8,72.8,303.1317,29.9817,0
20/04/2023,19.05,72.8,302.6476,29.4976,0
20/04/2023,18.8,72.8,302.1726,29.0226,0
21/04/2023,19.05,72.8,301.31882,28.16882,0
21/04/2023,18.8,72.8,300.99197,27.84197,0
22/04/2023,19.05,72.8,300.96854,27.81854,0
22/04/2023,18.8,72.8,300.70297,27.55297,0
23/04/2023,19.05,72.8,300.82315,27.67315,0
23/04/2023,18.8,72.8,300.53503,27.38503,0
24/04/2023,19.05,72.8,301.06973,27.91973,0
24/04/2023,18.8,72.8,300.72183,27.57183,0
25/04/2023,19.05,72.8,301.38492,28.23492,0
25/04/2023,18.8,72.8,300.9957,27.8457,0
26/04/2023,19.05,72.8,301.0712,27.9212,0
26/04/2023,18.8,72.8,300.84222,27.69222,0
27/04/2023,19.05,72.8,301.0589,27.9089,0
27/04/2023,18.8,72.8,300.82025,27.67025,0
28/04/2023,19.05,72.8,301.2135,28.0635,0
28/04/2023,18.8,72.8,300.94608,27.79608,0
29/04/2023,19.05,72.8,301.05908,27.90908,0
29/04/2023,18.8,72.8,300.9113,27.7613,0
30/04/2023,19.05,72.8,300.65042,27.50042,0
30/04/2023,18.8,72.8,300.43192,27.28192,0
01/05/2023,19.05,72.8,300.70438,27.55438,0
01/05/2023,18.8,72.8,300.57553,27.42553,0
02/05/2023,19.05,72.8,300.88467,27.73467,0
02/05/2023,18.8,72.8,300.72177,27.57177,0
03/05/2023,19.05,72.8,301.1686,28.0186,0
03/05/2023,18.8,72.8,300.97842,27.82842,0
04/05/2023,19.05,72.8,301.05972,27.90972,0
04/05/2023,18.8,72.8,300.91254,27.76254,0
05/05/2023,19.05,72.8,301.41293,28.26293,0
05/05/2023,18.8,72.8,301.15616,28.00616,0
06/05/2023,19.05,72.8,301.52402,28.37402,0
06/05/2023,18.8,72.8,301.22336,28.07336,0
07/05/2023,19.05,72.8,301.8857,28.7357,0
07/05/2023,18.8,72.8,301.64554,28.49554,0
08/05/2023,19.05,72.8,302.25204,29.10204,0
08/05/2023,18.8,72.8,301.99747,28.84747,0
09/05/2023,19.05,72.8,302.50586,29.35586,0
09/05/2023,18.8,72.8,302.27658,29.12658,0
10/05/2023,19.05,72.8,302.8849,29.7349,0
10/05/2023,18.8,72.8,302.59283,29.44283,0
11/05/2023,19.05,72.8,303.01395,29.86395,0
11/05/2023,18.8,72.8,302.67172,29.52172,0
12/05/2023,19.05,72.8,302.7706,29.6206,0
12/05/2023,18.8,72.8,302.5062,29.3562,0
13/05/2023,19.05,72.8,303.1303,29.9803,0
13/05/2023,18.8,72.8,302.893,29.743,0
14/05/2023,19.05,72.8,302.9855,29.8355,0
14/05/2023,18.8,72.8,302.7698,29.6198,0
15/05/2023,19.05,72.8,303.1001,29.9501,0
15/05/2023,18.8,72.8,302.83954,29.68954,0
16/05/2023,19.05,72.8,303.10434,29.95434,0
16/05/2023,18.8,72.8,302.854,29.704,0
17/05/2023,19.05,72.8,302.79453,29.64453,0
17/05/2023,18.8,72.8,302.4926,29.3426,0
18/05/2023,19.05,72.8,302.69846,29.54846,0
18/05/2023,18.8,72.8,302.40805,29.25805,0
19/05/2023,19.05,72.8,302.56168,29.41168,0
19/05/2023,18.8,72.8,302.30515,29.15515,0
20/05/2023,19.05,72.8,302.54803,29.39803,0
20/05/2023,18.8,72.8,302.29422,29.14422,0
21/05/2023,19.05,72.8,302.59225,29.44225,0
21/05/2023,18.8,72.8,302.2908,29.1408,0
22/05/2023,19.05,72.8,302.55182,29.40182,0
22/05/2023,18.8,72.8,302.25034,29.10034,0
23/05/2023,19.05,72.8,302.56357,29.41357,0
23/05/2023,18.8,72.8,302.2399,29.0899,0
24/05/2023,19.05,72.8,302.77487,29.62487,0
24/05/2023,18.8,72.8,302.5544,29.4044,0
25/05/2023,19.05,72.8,303.01956,29.86956,0
25/05/2023,18.8,72.8,302.74594,29.59594,0
26/05/2023,19.05,72.8,302.83804,29.68804,0
26/05/2023,18.8,72.8,302.46265,29.31265,0
27/05/2023,19.05,72.8,303.39053,30.24053,0
27/05/2023,18.8,72.8,303.16733,30.01733,0
28/05/2023,19.05,72.8,303.22458,30.07458,0
28/05/2023,18.8,72.8,302.95325,29.80325,0
29/05/2023,19.05,72.8,303.11353,29.96353,0
29/05/2023,18.8,72.8,302.86816,29.71816,0
30/05/2023,19.05,72.8,303.03247,29.88247,0
30/05/2023,18.8,72.8,302.6945,29.5445,0
31/05/2023,19.05,72.8,303.22913,30.07913,0
31/05/2023,18.8,72.8,302.88724,29.73724,0
01/06/2023,19.05,72.8,302.8217,29.6717,0
01/06/2023,18.8,72.8,302.51187,29.36187,0
02/06/2023,19.05,72.8,303.07202,29.92202,0
02/06/2023,18.8,72.8,302.73044,29.58044,0
03/06/2023,19.05,72.8,303.71512,30.56512,0
03/06/2023,18.8,72.8,303.49603,30.34603,0
04/06/2023,19.05,72.8,303.2888,30.1388,0
04/06/2023,18.8,72.8,303.09216,29.94216,0
05/06/2023,19.05,72.8,303.18185,30.03185,0
05/06/2023,18.8,72.8,303.05417,29.90417,0
06/06/2023,19.05,72.8,303.40393,30.25393,0
06/06/2023,18.8,72.8,303.27124,30.12124,0
07/06/2023,19.05,72.8,303.27432,30.12432,0
07/06/2023,18.8,72.8,303.11063,29.96063,0
08/06/2023,19.05,72.8,303.39658,30.24658,0
08/06/2023,18.8,72.8,303.1871,30.0371,0
09/06/2023,19.05,72.8,303.57248,30.42248,0
09/06/2023,18.8,72.8,303.35345,30.20345,0
10/06/2023,19.05,72.8,302.97427,29.82427,0
10/06/2023,18.8,72.8,302.63004,29.48004,0
11/06/2023,19.05,72.8,302.86673,29.71673,0
11/06/2023,18.8,72.8,302.48083,29.33083,0
12/06/2023,19.05,72.8,301.92062,28.77062,0
12/06/2023,18.8,72.8,301.66464,28.51464,0
13/06/2023,19.05,72.8,301.76993,28.61993,0
13/06/2023,18.8,72.8,301.5416,28.3916,0
14/06/2023,19.05,72.8,301.88754,28.73754,0
14/06/2023,18.8,72.8,301.6677,28.5177,0
15/06/2023,19.05,72.8,302.64188,29.49188,0
15/06/2023,18.8,72.8,302.4204,29.2704,0
16/06/2023,19.05,72.8,302.0439,28.8939,0
16/06/2023,18.8,72.8,301.78146,28.63146,0
17/06/2023,19.05,72.8,302.18692,29.03692,0
17/06/2023,18.8,72.8,301.835,28.685,0
18/06/2023,19.05,72.8,301.82883,28.67883,0
18/06/2023,18.8,72.8,301.45117,28.30117,0
19/06/2023,19.05,72.8,302.3964,29.2464,0
19/06/2023,18.8,72.8,302.07822,28.92822,0
20/06/2023,19.05,72.8,302.38278,29.23278,0
20/06/2023,18.8,72.8,302.04727,28.89727,0
21/06/2023,19.05,72.8,302.11606,28.96606,0
21/06/2023,18.8,72.8,301.78278,28.63278,0
22/06/2023,19.05,72.8,302.18042,29.03042,0
22/06/2023,18.8,72.8,301.79044,28.64044,0
23/06/2023,19.05,72.8,301.33078,28.18078,0
23/06/2023,18.8,72.8,300.92422,27.77422,0
24/06/2023,19.05,72.8,300.6165,27.4665,0
24/06/2023,18.8,72.8,300.43527,27.28527,0
25/06/2023,19.05,72.8,300.21213,27.06213,0
25/06/2023,18.8,72.8,300.04062,26.89062,0
26/06/2023,19.05,72.8,300.144,26.994,0
26/06/2023,18.8,72.8,299.9761,26.8261,0
27/06/2023,19.05,72.8,299.9943,26.8443,0
27/06/2023,18.8,72.8,299.8434,26.6934,0
28/06/2023,19.05,72.8,300.20004,27.05004,0
28/06/2023,18.8,72.8,300.2306,27.0806,0
29/06/2023,19.05,72.8,300.33435,27.18435,0
29/06/2023,18.8,72.8,300.3298,27.1798,0
30/06/2023,19.05,72.8,300.4329,27.2829,0
30/06/2023,18.8,72.8,300.4409,27.2909,0
01/07/2023,19.05,72.8,300.3608,27.2108,0
01/07/2023,18.8,72.8,300.32504,27.17504,0
02/07/2023,19.05,72.8,300.32663,27.17663,0
02/07/2023,18.8,72.8,300.19345,27.04345,0
03/07/2023,19.05,72.8,300.5673,27.4173,0
03/07/2023,18.8,72.8,300.35992,27.20992,0
04/07/2023,19.05,72.8,300.6711,27.5211,0
04/07/2023,18.8,72.8,300.54886,27.39886,0
05/07/2023,19.05,72.8,300.5465,27.3965,0
05/07/2023,18.8,72.8,300.33783,27.18783,0
06/07/2023,19.05,72.8,300.23074,27.08074,0
06/07/2023,18.8,72.8,300.1246,26.9746,0
07/07/2023,19.05,72.8,300.35187,27.20187,0
07/07/2023,18.8,72.8,300.25027,27.10027,0
08/07/2023,19.05,72.8,300.61807,27.46807,0
08/07/2023,18.8,72.8,300.43442,27.28442,0
09/07/2023,19.05,72.8,300.78445,27.63445,0
09/07/2023,18.8,72.8,300.61792,27.46792,0
10/07/2023,19.05,72.8,301.2689,28.1189,0
10/07/2023,18.8,72.8,301.00607,27.85607,0
11/07/2023,19.05,72.8,300.8446,27.6946,0
11/07/2023,18.8,72.8,300.71097,27.56097,0
12/07/2023,19.05,72.8,300.31863,27.16863,0
12/07/2023,18.8,72.8,300.151,27.001,0
13/07/2023,19.05,72.8,300.16455,27.01455,0
13/07/2023,18.8,72.8,299.9351,26.7851,0
14/07/2023,19.05,72.8,300.09476,26.94476,0
14/07/2023,18.8,72.8,299.91742,26.76742,0
15/07/2023,19.05,72.8,300.31882,27.16882,0
15/07/2023,18.8,72.8,300.11502,26.96502,0
16/07/2023,19.05,72.8,299.69662,26.54662,0
16/07/2023,18.8,72.8,299.4336,26.2836,0
17/07/2023,19.05,72.8,299.85242,26.70242,0
17/07/2023,18.8,72.8,299.60715,26.45715,0
18/07/2023,19.05,72.8,300.03366,26.88366,0
18/07/2023,18.8,72.8,299.90747,26.75747,0
19/07/2023,19.05,72.8,300.18433,27.03433,0
19/07/2023,18.8,72.8,299.95877,26.80877,0
20/07/2023,19.05,72.8,300.69858,27.54858,0
20/07/2023,18.8,72.8,300.48892,27.33892,0
21/07/2023,19.05,72.8,300.10492,26.95492,0
21/07/2023,18.8,72.8,299.94836,26.79836,0
22/07/2023,19.05,72.8,299.99026,26.84026,0
22/07/2023,18.8,72.8,299.86615,26.71615,0
23/07/2023,19.05,72.8,300.01184,26.86184,0
23/07/2023,18.8,72.8,299.88638,26.73638,0
24/07/2023,19.05,72.8,300.2557,27.1057,0
24/07/2023,18.8,72.8,300.05795,26.90795,0
25/07/2023,19.05,72.8,299.89844,26.74844,0
25/07/2023,18.8,72.8,299.79044,26.64044,0
26/07/2023,19.05,72.8,299.90457,26.75457,0
26/07/2023,18.8,72.8,299.7624,26.6124,0
27/07/2023,19.05,72.8,300.02075,26.87075,0
27/07/2023,18.8,72.8,299.86276,26.71276,0
28/07/2023,19.05,72.8,299.77036,26.62036,0
28/07/2023,18.8,72.8,299.65927,26.50927,0
29/07/2023,19.05,72.8,299.92633,26.77633,0
29/07/2023,18.8,72.8,299.80087,26.65087,0
30/07/2023,19.05,72.8,299.90707,26.75707,0
30/07/2023,18.8,72.8,299.75626,26.60626,0
31/07/2023,19.05,72.8,299.62872,26.47872,0
31/07/2023,18.8,72.8,299.43564,26.28564,0
01/08/2023,19.05,72.8,299.6763,26.5263,0
01/08/2023,18.8,72.8,299.37878,26.22878,0
02/08/2023,19.05,72.8,299.97772,26.82772,0
02/08/2023,18.8,72.8,299.6272,26.4772,0
03/08/2023,19.05,72.8,300.23642,27.08642,0
03/08/2023,18.8,72.8,300.0182,26.8682,0
04/08/2023,19.05,72.8,300.56378,27.41378,0
04/08/2023,18.8,72.8,300.3483,27.1983,0
05/08/2023,19.05,72.8,300.51657,27.36657,0
05/08/2023,18.8,72.8,300.41223,27.26223,0
06/08/2023,19.05,72.8,300.5278,27.3778,0
06/08/2023,18.8,72.8,300.3144,27.1644,0
07/08/2023,19.05,72.8,300.4778,27.3278,0
07/08/2023,18.8,72.8,300.22556,27.07556,0
08/08/2023,19.05,72.8,300.39407,27.24407,0
08/08/2023,18.8,72.8,300.18613,27.03613,0
09/08/2023,19.05,72.8,300.37363,27.22363,0
09/08/2023,18.8,72.8,300.16772,27.01772,0
10/08/2023,19.05,72.8,300.15527,27.00527,0
10/08/2023,18.8,72.8,299.93497,26.78497,0
11/08/2023,19.05,72.8,300.31143,27.16143,0
11/08/2023,18.8,72.8,300.1399,26.9899,0
12/08/2023,19.05,72.8,299.9055,26.7555,0
12/08/2023,18.8,72.8,299.68823,26.53823,0
13/08/2023,19.05,72.8,300.5529,27.4029,0
13/08/2023,18.8,72.8,300.3864,27.2364,0
14/08/2023,19.05,72.8,300.88278,27.73278,0
14/08/2023,18.8,72.8,300.7286,27.5786,0
15/08/2023,19.05,72.8,300.77438,27.62438,0
15/08/2023,18.8,72.8,300.63766,27.48766,0
16/08/2023,19.05,72.8,300.4956,27.3456,0
16/08/2023,18.8,72.8,300.2599,27.1099,0
17/08/2023,19.05,72.8,300.48874,27.33874,0
17/08/2023,18.8,72.8,300.10464,26.95464,0
18/08/2023,19.05,72.8,300.56424,27.41424,0
18/08/2023,18.8,72.8,300.38528,27.23528,0
19/08/2023,19.05,72.8,300.19522,27.04522,0
19/08/2023,18.8,72.8,299.8894,26.7394,0
20/08/2023,19.05,72.8,300.3274,27.1774,0
20/08/2023,18.8,72.8,299.91406,26.76406,0
21/08/2023,19.05,72.8,300.08835,26.93835,0
21/08/2023,18.8,72.8,299.74292,26.59292,0
22/08/2023,19.05,72.8,299.902,26.752,0
22/08/2023,18.8,72.8,299.76266,26.61266,0
23/08/2023,19.05,72.8,300.49542,27.34542,0
23/08/2023,18.8,72.8,300.36703,27.21703,0
24/08/2023,19.05,72.8,300.24756,27.09756,0
24/08/2023,18.8,72.8,300.01425,26.86425,0
25/08/2023,19.05,72.8,299.75134,26.60134,0
25/08/2023,18.8,72.8,299.52936,26.37936,0
26/08/2023,19.05,72.8,299.8085,26.6585,0
26/08/2023,18.8,72.8,299.75803,26.60803,0
27/08/2023,19.05,72.8,299.55167,26.40167,0
27/08/2023,18.8,72.8,299.3891,26.2391,0
28/08/2023,19.05,72.8,299.3016,26.1516,0
28/08/2023,18.8,72.8,299.03223,25.88223,0
29/08/2023,19.05,72.8,299.9692,26.8192,0
29/08/2023,18.8,72.8,299.6326,26.4826,0
30/08/2023,19.05,72.8,300.74344,27.59344,0
30/08/2023,18.8,72.8,300.53104,27.38104,0
31/08/2023,19.05,72.8,301.25073,28.10073,0
31/08/2023,18.8,72.8,301.04697,27.89697,0
01/09/2023,19.05,72.8,301.48447,28.33447,0
01/09/2023,18.8,72.8,301.26303,28.11303,0
02/09/2023,19.05,72.8,300.9893,27.8393,0
02/09/2023,18.8,72.8,300.82693,27.67693,0
03/09/2023,19.05,72.8,301.04794,27.89794,0
03/09/2023,18.8,72.8,300.9388,27.7888,0
04/09/2023,19.05,72.8,301.06757,27.91757,0
04/09/2023,18.8,72.8,300.94534,27.79534,0
05/09/2023,19.05,72.8,301.01828,27.86828,0
05/09/2023,18.8,72.8,300.89688,27.74688,0
06/09/2023,19.05,72.8,301.40097,28.25097,0
06/09/2023,18.8,72.8,301.28687,28.13687,0
07/09/2023,19.05,72.8,301.13776,27.98776,0
07/09/2023,18.8,72.8,301.04242,27.89242,0
08/09/2023,19.05,72.8,300.52765,27.37765,0
08/09/2023,18.8,72.8,300.37878,27.22878,0
09/09/2023,19.05,72.8,301.04926,27.89926,0
09/09/2023,18.8,72.8,300.89407,27.74407,0
10/09/2023,19.05,72.8,300.69266,27.54266,0
10/09/2023,18.8,72.8,300.53555,27.38555,0
11/09/2023,19.05,72.8,300.3445,27.1945,0
11/09/2023,18.8,72.8,300.0849,26.9349,0
12/09/2023,19.05,72.8,301.04443,27.89443,0
12/09/2023,18.8,72.8,300.87555,27.72555,0
13/09/2023,19.05,72.8,300.8502,27.7002,0
13/09/2023,18.8,72.8,300.6234,27.4734,0
14/09/2023,19.05,72.8,300.66278,27.51278,0
14/09/2023,18.8,72.8,300.46085,27.31085,0
15/09/2023,19.05,72.8,300.96466,27.81466,0
15/09/2023,18.8,72.8,300.8357,27.6857,0
16/09/2023,19.05,72.8,300.9528,27.8028,0
