valid_time,latitude,longitude,t2m,t2m_C,number
05/11/2022,18.8,72.8,300.0364,26.8864,0
06/11/2022,19.05,72.8,299.7977,26.6477,0
06/11/2022,18.8,72.8,300.13968,26.98968,0
07/11/2022,19.05,72.8,299.78995,26.63995,0
07/11/2022,18.8,72.8,299.94754,26.79754,0
08/11/2022,19.05,72.8,299.64737,26.49737,0
08/11/2022,18.8,72.8,299.88058,26.73058,0
09/11/2022,19.05,72.8,299.97794,26.82794,0
09/11/2022,18.8,72.8,300.14926,26.99926,0
10/11/2022,19.05,72.8,299.94553,26.79553,0
10/11/2022,18.8,72.8,300.07928,26.92928,0
11/11/2022,19.05,72.8,299.74515,26.59515,0
11/11/2022,18.8,72.8,299.94675,26.79675,0
12/11/2022,19.05,72.8,299.80344,26.65344,0
12/11/2022,18.8,72.8,300.02597,26.87597,0
13/11/2022,19.05,72.8,299.68274,26.53274,0
13/11/2022,18.8,72.8,299.95413,26.80413,0
14/11/2022,19.05,72.8,299.64102,26.49102,0
14/11/2022,18.8,72.8,299.80664,26.65664,0
15/11/2022,19.05,72.8,299.90262,26.75262,0
15/11/2022,18.8,72.8,300.00854,26.85854,0
16/11/2022,19.05,72.8,299.74435,26.59435,0
16/11/2022,18.8,72.8,299.965,26.815,0
17/11/2022,19.05,72.8,299.5677,26.4177,0
17/11/2022,18.8,72.8,299.8152,26.6652,0
18/11/2022,19.05,72.8,299.0334,25.8834,0
18/11/2022,18.8,72.8,299.34363,26.19363,0
19/11/2022,19.05,72.8,298.69247,25.54247,0
19/11/2022,18.8,72.8,299.02988,25.87988,0
20/11/2022,19.05,72.8,298.24734,25.09734,0
20/11/2022,18.8,72.8,298.67892,25.52892,0
21/11/2022,19.05,72.8,297.70596,24.55596,0
21/11/2022,18.8,72.8,298.07812,24.92812,0
22/11/2022,19.05,72.8,297.89578,24.74578,0
22/11/2022,18.8,72.8,298.22342,25.07342,0
23/11/2022,19.05,72.8,298.73438,25.58438,0
23/11/2022,18.8,72.8,298.96,25.81,0
24/11/2022,19.05,72.8,298.8763,25.7263,0
24/11/2022,18.8,72.8,299.04797,25.89797,0
25/11/2022,19.05,72.8,299.24866,26.09866,0
25/11/2022,18.8,72.8,299.36826,26.21826,0
26/11/2022,19.05,72.8,299.57913,26.42913,0
26/11/2022,18.8,72.8,299.70605,26.55605,0
27/11/2022,19.05,72.8,299.2899,26.1399,0
27/11/2022,18.8,72.8,299.37662,26.22662,0
28/11/2022,19.05,72.8,299.08798,25.93798,0
28/11/2022,18.8,72.8,299.2109,26.0609,0
29/11/2022,19.05,72.8,298.29947,25.14947,0
29/11/2022,18.8,72.8,298.47604,25.32604,0
30/11/2022,19.05,72.8,299.14917,25.99917,0
30/11/2022,18.8,72.8,299.14435,25.99435,0
01/12/2022,19.05,72.8,299.2354,26.0854,0
01/12/2022,18.8,72.8,299.30203,26.15203,0
02/12/2022,19.05,72.8,298.9331,25.7831,0
02/12/2022,18.8,72.8,299.02344,25.87344,0
03/12/2022,19.05,72.8,299.12357,25.97357,0
03/12/2022,18.8,72.8,299.3033,26.1533,0
04/12/2022,19.05,72.8,299.38864,26.23864,0
04/12/2022,18.8,72.8,299.50613,26.35613,0
05/12/2022,19.05,72.8,299.6734,26.5234,0
05/12/2022,18.8,72.8,299.77557,26.62557,0
06/12/2022,19.05,72.8,299.74667,26.59667,0
06/12/2022,18.8,72.8,299.85104,26.70104,0
07/12/2022,19.05,72.8,299.42944,26.27944,0
07/12/2022,18.8,72.8,299.50232,26.35232,0
08/12/2022,19.05,72.8,299.27002,26.12002,0
08/12/2022,18.8,72.8,299.35928,26.20928,0
09/12/2022,19.05,72.8,298.2073,25.0573,0
09/12/2022,18.8,72.8,298.31186,25.16186,0
10/12/2022,19.05,72.8,298.02988,24.87988,0
10/12/2022,18.8,72.8,298.25067,25.10067,0
11/12/2022,19.05,72.8,298.56827,25.41827,0
11/12/2022,18.8,72.8,298.78525,25.63525,0
12/12/2022,19.05,72.8,299.89005,26.74005,0
12/12/2022,18.8,72.8,299.95328,26.80328,0
13/12/2022,19.05,72.8,300.4019,27.2519,0
13/12/2022,18.8,72.8,300.34647,27.19647,0
14/12/2022,19.05,72.8,300.53635,27.38635,0
14/12/2022,18.8,72.8,300.45297,27.30297,0
15/12/2022,19.05,72.8,300.0138,26.8638,0
15/12/2022,18.8,72.8,299.96893,26.81893,0
16/12/2022,19.05,72.8,300.36166,27.21166,0
16/12/2022,18.8,72.8,300.3491,27.1991,0
17/12/2022,19.05,72.8,300.6543,27.5043,0
17/12/2022,18.8,72.8,300.60562,27.45562,0
18/12/2022,19.05,72.8,300.73367,27.58367,0
18/12/2022,18.8,72.8,300.72415,27.57415,0
19/12/2022,19.05,72.8,300.38498,27.23498,0
19/12/2022,18.8,72.8,300.379,27.229,0
20/12/2022,19.05,72.8,299.57233,26.42233,0
20/12/2022,18.8,72.8,299.67398,26.52398,0
21/12/2022,19.05,72.8,299.27936,26.12936,0
21/12/2022,18.8,72.8,299.3753,26.2253,0
22/12/2022,19.05,72.8,299.14682,25.99682,0
22/12/2022,18.8,72.8,299.2908,26.1408,0
23/12/2022,19.05,72.8,298.52664,25.37664,0
23/12/2022,18.8,72.8,298.73355,25.58355,0
24/12/2022,19.05,72.8,297.34656,24.19656,0
24/12/2022,18.8,72.8,297.68134,24.53134,0
25/12/2022,19.05,72.8,296.32083,23.17083,0
25/12/2022,18.8,72.8,296.65445,23.50445,0
26/12/2022,19.05,72.8,296.54874,23.39874,0
26/12/2022,18.8,72.8,296.8575,23.7075,0
27/12/2022,19.05,72.8,297.31137,24.16137,0
27/12/2022,18.8,72.8,297.68005,24.53005,0
28/12/2022,19.05,72.8,297.65207,24.50207,0
28/12/2022,18.8,72.8,298.05392,24.90392,0
29/12/2022,19.05,72.8,297.87854,24.72854,0
29/12/2022,18.8,72.8,298.2473,25.0973,0
30/12/2022,19.05,72.8,297.82187,24.67187,0
30/12/2022,18.8,72.8,298.08383,24.93383,0
31/12/2022,19.05,72.8,297.49173,24.34173,0
31/12/2022,18.8,72.8,297.80264,24.65264,0
